model_code,sku,productidweb,category_code,brand,Tiện ích,Màn hình hiển thị,Kích thước màn hình,Độ phân giải,Ngang,Dày,Khối lượng máy,Kết nối,Màn hình cảm ứng,Tấm nền,Thời gian đáp ứng,Độ phủ màu,Số lượng,Độ sáng,Độ tương phản tĩnh,Loa,Vesa,Điện năng tiêu thụ,Cao,Ngang module phụ,Cao không chân,Độ dày không chân,Loại màn hình,giá gốc,giá khuyến mãi,khuyến mãi quà
171612,3641273000374,331929,73,LG,Gập màn hình lên xuống,AMD FreeSync | HDR10 | Công nghệ Motion Blur Reduction | HDR Effect,27 inch,Full HD (1920 x 1080),613,201,3,2 x HDMI | 1 x Headphone out: 3-Pole (Sound only) | 1 x DisplayPort,Không cảm ứng,VA,1 ms (MBR),72% NTSC,16.7 triệu màu,250 cd/m2,3000:1,Không có,Có,20W,456,Hãng không công bố,Hãng không công bố,Hãng không công bố,Phẳng,,,
171611,3641273000373,331928,73,LG,Thay đổi được chiều cao | Xoay màn hình 90 độ | Gập màn hình lên xuống,DisplayHDR 400 | HDR10 | HDR Effect | G-Sync Compatible | AMD FreeSync Premium,27 inch,UHD (3840 x 2160),613,253,6,1 x USB 3.0 upstream | Headphone out: 4-pole (Sound+Mic) | 2 x HDMI | 2 x USB 3.0 downstream | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (GTG),95% DCI-P3,1.07 tỷ màu,400 cd/m2,1000:1,Không có,Có,55W,467.7 mm ~ 577.7 mm,613,371,51,Phẳng,,,
171610,3641273000372,331927,73,LG,Gập màn hình lên xuống,AMD FreeSync | HDR10 | HDR Effect,27 inch,QHD (2560 x 1440),604,226,4,2 x HDMI | 1 x Headphone out: 3-Pole (Sound only) | 1 x DisplayPort,Không cảm ứng,VA,1 ms (GTG),99% sRGB,16.7 triệu màu,300 cd/m2,3000:1,Không có,Có,23W,450,604,363,95,Cong,,,
171609,3641273000371,331926,73,LG,Gập màn hình lên xuống,AMD FreeSync | HDR10 | HDR Effect,23.7 inch,Full HD (1920 x 1080),539,195,3,2 x HDMI | 1 x Headphone out: 3-Pole (Sound only) | 1 x DisplayPort,Không cảm ứng,VA,1 ms (MPRT),72% NTSC,16.7 triệu màu,250 cd/m2,3000:1,Không có,Không có,15.7W,414,539,322,39,Phẳng,,,
171608,3641273000370,331925,73,LG,Thay đổi được chiều cao | Gập màn hình lên xuống,AMD FreeSync | HDR10 | HDR Effect | G-Sync Compatible,27 inch,QHD (2560 x 1440),613,253,6,2 x HDMI | 1 x Headphone out: 3-Pole (Sound only) | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (GTG),99% sRGB,16.7 triệu màu,300 cd/m2,1000:1,Không có,Có,28.92W,467.7 mm ~ 577.7 mm,613,371,51,Phẳng,,,
171607,3641273000369,331924,73,LG,Gập màn hình lên xuống,AMD FreeSync | Super Resolution+ | Dynamic Action Sync,27 inch,Full HD (1920 x 1080),611,200,3,1 x Headphone out: 3-Pole (Sound only) | 1 x HDMI,Không cảm ứng,IPS,5 ms (GTG),99% sRGB,16.7 triệu màu,250 cd/m2,1300:1,Không có,Có,24W,456,611,362,50,Phẳng,,,
171606,3641273000368,331923,73,LG,Gập màn hình lên xuống,AMD FreeSync | Super Resolution+,23.8 inch,Full HD (1920 x 1080),540,200,2,1 x Headphone out: 3-Pole (Sound only) | 1 x HDMI,Không cảm ứng,IPS,5 ms (GTG),99% sRGB,16.7 triệu màu,250 cd/m2,1300:1,Không có,Có,22W,414,540,320,50,Phẳng,,,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171605,3641273000367,331922,73,LG,Gập màn hình lên xuống,AMD FreeSync | HDR10 | HDR Effect | G-Sync Compatible,27 inch,Full HD (1920 x 1080),614,224,5,1 x Headphone out: 3-Pole (Sound only) | 1 x HDMI | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (GTG),99% sRGB,16.7 triệu màu,300 cd/m2,1000:1,Không có,Có,22W,454,614,364,51,Phẳng,,,
171604,3641273000366,331921,73,LG,Gập màn hình lên xuống,AMD FreeSync | HDR10 | HDR Effect | G-Sync Compatible,23.8 inch,Full HD (1920 x 1080),540,180,4,1 x Headphone out: 3-Pole (Sound only) | 1 x HDMI | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (GTG),99% sRGB,16.7 triệu màu,300 cd/m2,1000:1,Không có,Có,18W,408,540,323,42,Phẳng,,,
171570,3641273000348,330832,73,Xiaomi,Xoay màn hình 90 độ | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải,Sai lệch màu Delta E< 2 | Freesync | Giảm ánh sáng xanh,27 inch,QHD (2560 x 1440),613,169,6,2 x HDMI | 2 x DisplayPort | 1 x Headphone-out,Không cảm ứng,Fast IPS,1 ms (TYP),97% Adobe RGB | 99% DCI-P3 | 100% sRGB,1.07 tỷ màu,1000 nits,1000:1,Không có,Có,65 W,526,613,364,68,Phẳng,,,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171542,3641273000347,329696,73,Viewsonic,Gập màn hình lên xuống,Công nghệ bảo vệ mắt,23.8 inch,Full HD (1920 x 1080),540,185,3,1 x HDMI 1.4 | 1 x VGA | 1 x Jack tai nghe 3.5 mm,Không cảm ứng,IPS,1 ms (MPRT),104% sRGB,16.7 triệu màu,250 cd/m2,50.000.000:1,Không có,Có,22 W,406,540,322,36,Phẳng,,,
171520,3641273000345,329262,73,Msi,Thay đổi được chiều cao | Xoay màn hình 90 độ | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải,DisplayHDR 400 | Sai lệch màu Delta E< 2 | Tấm phim Graphene với tản nhiệt tuỳ biến | AI Vision | Smart Cross Hair | Adaptive-Sync,27 inch,QHD (2560 x 1440),609,242,8,1 x Headphone-out | 1 x DisplayPort 1.4 | 1 x USB-C 3.2 downstream (15W) | 2 x HDMI 2.1,Không cảm ứng,OLED,0.03 ms (GTG),99% DCI-P3 | 100% sRGB,1.07 tỷ màu,250 cd/m2,1500000:1,Không có,Có,150 W,416,609,362,72,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171519,3641273000344,329260,73,Msi,Thay đổi được chiều cao | Xoay màn hình 90 độ | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải,DisplayHDR 400 | Sai lệch màu Delta E< 2 | Tấm phim Graphene với tản nhiệt tuỳ biến | AI Vision | Gaming Intelligence | KVM | Smart Cross Hair | Mystic Light | AMD FreeSync Premium Pro,27 inch,QHD (2560 x 1440),610,242,8,"2 x USB 2.0 | 1 x USB Type-B | 1 x DisplayPort 1.4 | 1 x USB Type-C (hỗ trợ DisplayPort, Power Delivery 90 W) | 1 x Earphone Jack | 2 x HDMI 2.1",Không cảm ứng,OLED,0.03 ms (GTG),99% DCI-P3,1.07 tỷ màu,250 cd/m2,1500000:1,Không có,Có,205 W,422,610,356,69,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171518,3641273000343,329258,73,Msi,Thay đổi được chiều cao | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải,DisplayHDR 400 | Sai lệch màu Delta E< 2 | Tấm phim Graphene với tản nhiệt tuỳ biến | AI Vision | KVM | Smart Cross Hair | Mystic Light | AMD FreeSync Premium Pro,32 inch,UHD (3840 x 2160),718,242,9,"2 x USB 2.0 | 1 x USB Type-B | 1 x DisplayPort 1.4 | 1 x USB Type-C (hỗ trợ DisplayPort, Power Delivery 90 W) | 1 x Earphone Jack | 2 x HDMI 2.1",Không cảm ứng,OLED,0.03 ms (GTG),99% DCI-P3,1.07 tỷ màu,250 cd/m2,1500000:1,Không có,Có,270 W,483,718,418,69,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171517,3641273000342,329240,73,Msi,Thay đổi được chiều cao | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải,DisplayHDR 400 | Sai lệch màu Delta E< 2 | Curved Screen 1800R | Tấm phim Graphene với tản nhiệt tuỳ biến | AI Vision | KVM | Smart Cross Hair,49 inch,DualQHD (5120 x 1440),1195,328,10,"2 x USB 2.0 | 1 x USB Type-B | 1 x DisplayPort 1.4 | 1 x USB Type-C (hỗ trợ DisplayPort, Power Delivery 90 W) | 1 x Earphone Jack | 2 x HDMI 2.1",Không cảm ứng,OLED,0.03 ms (GTG),99% DCI-P3,1.07 tỷ màu,250 cd/m2,1500000:1,Không có,Có,270W,410,1195,372,190,Cong,,,
171499,3641273000339,328817,73,Msi,Gập màn hình lên xuống,Adaptive-Sync | Chống chói Anti-Glare,27 inch,QHD (2560 x 1440),613,220,3,2 x HDMI 2.0 | 1 x Headphone-out | 1 x DisplayPort 1.4,Không cảm ứng,Rapid IPS,0.5 ms (GTG),101% sRGB | 78% DCI-P3 | 82% ADOBE RGB,1.07 tỷ màu,300 cd/m2,1000:1,Không có,Có,,454,613,360,57,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171498,3641273000338,328816,73,Msi,Không có,AMD FreeSync | Độ cong 1500R | Chống chói Anti-Glare,27 inch,QHD (2560 x 1440),610,250,3,2 x HDMI 2.0 | 1 x Headphone-out | 1 x DisplayPort 1.4,Không cảm ứng,VA,0.5 ms (GTG),80% Adobe RGB | 80% DCI-P3 | 105% sRGB,1.07 tỷ màu,300 cd/m2,5000:1,Không có,Có,,451,610,362,90,Cong,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171478,3641273000337,328468,73,Samsung,Thay đổi được chiều cao | Xoay màn hình 90 độ | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải,Adaptive Picture | HDR10 | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Auto Source Switch+ | Picture-by-picture,27 inch,UHD (3840 x 2160),612,220,6,"3 x USB 3.0 | LAN (RJ45) | 1 x DisplayPort 1.2 | 1 x Jack tai nghe 3.5 mm | 1 x HDMI 2.0 | 1 x USB-C (Charging Power 90W, DisplayPort)",Không cảm ứng,IPS,5 ms (GTG),99% sRGB,1.07 tỷ màu,350 cd/m2,1000:1,Không có,Có,170 W,556,612,367,41,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171477,3641273000336,328467,73,Samsung,Điều chỉnh được độ nghiêng của màn hình,HDR10 | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Ultrawide Game View | Auto Source Switch+,43 inch,UHD (3840 x 2160),965,247,10,"2 x HDMI 2.0 | 3 x USB 2.0 | 1 x USB-C (Charging Power 65W, DisplayPort)",Không cảm ứng,VA,4 ms (GTG),72% NTSC,1 tỷ màu,300 cd/m2,5000:1,Có,Có,210 W,629,965,559,25,Phẳng,,,
171476,3641273000335,328466,73,Samsung,Gập màn hình lên xuống,HDR10 | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Ultrawide Game View | Auto Source Switch+,32 inch,UHD (3840 x 2160),716,193,6,"2 x HDMI 2.0 | 3 x USB 2.0 | 1 x USB-C (Charging Power 65W, DisplayPort)",Không cảm ứng,VA,4 ms (GTG),,1 tỷ màu,300 cd/m2,3000:1,Có,Có,150 W,517,716,424,41,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171474,3641273000333,328462,73,Samsung,Thay đổi được chiều cao | Xoay màn hình 90 độ | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải,HDR10 | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Ultrawide Game View | Black Equalizer (Bộ cân bằng màu đen) | Auto Source Switch+ | Quantum Dot Color | Super Arena Gaming UX | AMD FreeSync Premium Pro,27 inch,QHD (2560 x 1440),611,263,6,2 x HDMI | 2 x USB 3.0 | 1 x DisplayPort 1.4 | 1 x Jack tai nghe 3.5 mm,Không cảm ứng,OLED,0.03 ms (GTG),99% DCI-P3,1 tỷ màu,250 cd/m2,1.000.000:1 Max,Không có,Có,140 W,554,611,353,49,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171398,3641273000332,326795,73,Asus,Gập màn hình lên xuống,GamePlus | Công nghệ SPLENDID | Motion Sync | Eye Care+ | QuickFit | Công nghệ Trace Free | Nhiệt độ màu (4 chế độ) | Low Blue Light | Adaptive-Sync,23.8 inch,Full HD (1920 x 1080),541,185,4,1 x HDMI 1.4 | 1 x Earphone Jack,Không cảm ứng,IPS,1 ms (MPRT),,16.7 triệu màu,250 cd/m2,1300:1,Không có,Có,21 W,398,541,325,55,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171370,3641273000330,326196,73,Aoc,Gập màn hình lên xuống,Sai lệch màu Delta E< 2 | HDR10 | Công nghệ chống nháy - Flicker-free | Dial Point | Chế độ chơi Game | Adaptive-Sync,23.8 inch,Full HD (1920 x 1080),540,177,3,1 x DisplayPort 1.4 | 1 x Jack tai nghe 3.5 mm | 1 x HDMI 2.0,Không cảm ứng,Fast IPS,0.5 ms (MPRT),126% sRGB | 113% NTSC | 103% DCI-P3,16.7 triệu màu,300 cd/m2,1000:1,Không có,Có,23 W,434,540,325,50,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171369,3641273000329,326195,73,Aoc,Gập màn hình lên xuống,Công nghệ chống nháy - Flicker-free | AOC Low Blue Mode | Adaptive-Sync,23.8 inch,Full HD (1920 x 1080),540,168,2,1 x HDMI 1.4 | 1 x VGA,Không cảm ứng,IPS,1 ms (MPRT),90% NTSC | 100% sRGB,Hãng không công bố,250 cd/m2,1000:1,Không có,Có,24 W,418,540,321,35,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171354,3641273000328,325748,73,Samsung,Gập màn hình lên xuống,HDR10 | AMD FreeSync Premium,34 inch,WQHD (3440 x 1440),806,272,5,1 x DisplayPort 1.2 | 1 x Jack tai nghe 3.5 mm | 1 x HDMI 2.0,Không cảm ứng,VA,1 ms (MPRT),72% NTSC,16.7 triệu màu,250 cd/m2,2500:1,Không có,Có,50 W,475,806,380,152,Cong,,,
171323,3641273000326,325117,73,Samsung,Thay đổi được chiều cao | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải,Adaptive Picture | Curved Screen 1000R | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Black Equalizer (Bộ cân bằng màu đen) | DisplayHDR 1000 | Quantum Dot Color | Super Arena Gaming UX | Picture-by-picture | AMD FreeSync Premium Pro,57 inch,Dual UHD (7680 x 2160),1327,499,19,2 x USB 3.0 | 1 x Jack tai nghe 3.5 mm | 3 x HDMI 2.1 | 1 x DisplayPort 2.1,Không cảm ứng,VA,1 ms (GTG),95% DCI-P3,1 tỷ màu,420 cd/m2,2500:1,Không có,Có,300 W,601,1327,429,338,Cong,,,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171322,3641273000325,325113,73,Asus,Thay đổi được chiều cao | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải,AMD FreeSync | NVIDIA G-SYNC | GamePlus | HDR10 | ASUS Extreme Low Motion Blur | ASUS Dynamic Shadow Boost | Công nghệ Trace Free | Giảm ánh sáng xanh | Adaptive-Sync,27 inch,QHD (2560 x 1440),641,218,6,1 x USB-C (hỗ trợ DisplayPort) | 1 x DisplayPort 1.4 | 1 x Jack tai nghe 3.5 mm | 1 x HDMI 2.0,Không cảm ứng,Fast IPS,1 ms (GTG),97% DCI-P3 | 133% sRGB,16.7 triệu màu,400 cd/m2,1000:1,Không có,Có,23.1 W,512,641,367,60,Phẳng,,,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171320,3641273000279,324864,73,Apple,Webcam 12 MP,True Tone technology | Wide color (P3),27 inch,5K Retina (5120 x 2880),623,31,,Thunderbolt 3 | 3 x USB-C,Không cảm ứng,Hãng không công bố,Hãng không công bố,,1 tỷ màu,600 cd/m2,Hãng không công bố,Có,Có,,362,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171315,3641273000322,324729,73,Viewsonic,Thay đổi được chiều cao | Gập màn hình lên xuống,HDR10 | Công nghệ chống nháy - Flicker-free | Độ cong 1500R | Lọc ánh sáng xanh | Chống chói Anti-Glare | AMD FreeSync Premium,34 inch,2K+ (3440 x 1440),806,331,7,2 x DisplayPort | 2 x HDMI 2.0 | 1 x Jack tai nghe 3.5 mm,Không cảm ứng,VA,1 ms (MPRT),72% NTSC,16.7 triệu màu,300 cd/m2,4000:1,Có,Có,42 W,542,806,362,125,Cong,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171314,3641273000321,324728,73,Viewsonic,Thay đổi được chiều cao | Gập màn hình lên xuống,Công nghệ chống nháy - Flicker-free | Lọc ánh sáng xanh | Chống chói Anti-Glare | AMD FreeSync Premium,31.5 inch,QHD (2560 x 1440),714,235,7,2 x HDMI 2.0 | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,IPS,0.43 ms (MPRT),137% sRGB | 95% DCI-P3,1.07 tỷ màu,250 cd/m2,1200:1,Không có,Có,57 W,525,714,420,61,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171313,3641273000320,324727,73,Viewsonic,Gập màn hình lên xuống,AMD FreeSync | HDR10 | Công nghệ chống nháy - Flicker-free | Lọc ánh sáng xanh | Chống chói Anti-Glare,23.8 inch,Full HD (1920 x 1080),542,180,3,2 x HDMI 1.4 | 1 x DisplayPort 1.4 | 1 x Jack tai nghe 3.5 mm,Không cảm ứng,IPS,1 ms (MPRT),104% sRGB | 72% NTSC,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,28 W,412,542,323,44,Phẳng,,,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171279,3641273000313,322844,73,Asus,Điều chỉnh được độ nghiêng của màn hình,AMD FreeSync | Asus Splendid | GamePlus | Công nghệ chống nháy - Flicker-free | QuickFit | Công nghệ Trace Free | Giảm ánh sáng xanh | Eye Care | Adaptive-Sync,27 inch,Full HD (1920 x 1080),612,210,3,1 x HDMI 1.4 | 1 x VGA | 1 x Jack tai nghe 3.5 mm,Không cảm ứng,IPS,1 ms (MPRT),,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,13.77 W,434,612,356,39,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171270,3641273000308,322517,73,Samsung,Gập màn hình lên xuống,HDR10 | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Ultrawide Game View | Auto Source Switch+ | Chế độ chơi Game,32 inch,UHD (3840 x 2160),716,41.8 ~ 193.5 mm,6,2 x HDMI 2.0 | 3 x USB 2.0 | 1 x USB-C (Charging Power 65 W),Không cảm ứng,VA,4 ms (GTG),,1 tỷ màu,300 cd/m2,3000:1,Có,Có,150 W,424.5 ~ 517 mm,,,,Phẳng,,,
171269,3641273000307,322511,73,Samsung,Thay đổi được chiều cao | Xoay màn hình 90 độ | Gập màn hình lên xuống,Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Ultrawide Game View | Chế độ HDR | Auto Source Switch+ | Chế độ chơi Game,27 inch,5K (5120 x 2880),611,135,7,3 x USB-C | 1 x Thunderbolt 4 (hỗ trợ truyền dữ liệu và Power Delivery 90 W) | 1 x Mini-DisplayPort 2.2,Không cảm ứng,IPS,5 ms (GTG),99% DCI-P3 | 100% sRGB,1 tỷ màu,600 cd/m2,1000:1,Có,Có,182 W,530,611,364,27,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171254,3641273000306,322179,73,Viewsonic,Thay đổi được chiều cao | Xoay màn hình 90 độ | Gập màn hình lên xuống | Điều chỉnh được độ nghiêng của màn hình,HDR10 | Công nghệ chống nháy - Flicker-free | Lọc ánh sáng xanh | Chống chói Anti-Glare,27 inch,QHD (2560 x 1440),614,214,6,2 x HDMI 2.0 | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (MPRT),137% sRGB | 97% NTSC | 95% DCI-P3,1.07 tỷ màu,300 cd/m2,1000:1,Không có,Có,42 W,574,614,366,47,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171253,3641273000305,322178,73,Viewsonic,Gập màn hình lên xuống,Công nghệ chống nháy - Flicker-free | Eye Care | Lọc ánh sáng xanh | Chống chói Anti-Glare,24 inch,Full HD (1920 x 1080),540,184,2,1 x HDMI 1.4 | 1 x VGA | 1 x Jack tai nghe 3.5 mm,Không cảm ứng,IPS,1 ms (MPRT),75% NTSC | 105% sRGB,16.7 triệu màu,250 cd/m2,1300:1,Không có,Có,22 W,406,540,322,36,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171246,3641273000303,322084,73,Aoc,Gập màn hình lên xuống,Công nghệ chống nháy - Flicker-free | Giảm ánh sáng xanh | Adaptive-Sync,27 inch,Full HD (1920 x 1080),613,182,3,2 x HDMI 1.4 | 1 x Jack tai nghe 3.5 mm,Không cảm ứng,VA,4 ms (GTG),101% sRGB | 84% NTSC,16.7 triệu màu,250 cd/m2,4000:1,Không có,Có,23 W,457,613,364,37,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171245,3641273000302,322083,73,Aoc,Gập màn hình lên xuống,Công nghệ chống nháy - Flicker-free | Giảm ánh sáng xanh | Adaptive-Sync,23.8 inch,Full HD (1920 x 1080),540,186,4,1 x HDMI 1.4 | 1 x VGA | 1 x Jack tai nghe 3.5 mm,Không cảm ứng,IPS,4 ms (GTG),103% sRGB | 83% NTSC,16.7 triệu màu,250 cd/m2,1300:1,Không có,Có,19 W,419,540,320,37,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171236,3641273000301,321588,73,Samsung,Gập màn hình lên xuống,AMD FreeSync | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Auto Source Switch+ | Eco Saving Plus | Chế độ chơi Game,24 inch,Full HD (1920 x 1080),539,232,2,1 x HDMI 1.4 | 1 x DisplayPort 1.2,Không cảm ứng,IPS,5 ms (GTG),72% NTSC,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,,425,539,322,39,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171235,3641273000300,321587,73,Philips,Gập màn hình lên xuống,AMD FreeSync | 106% NTSC | Giảm ánh sáng xanh | 123% sRGB,27 inch,Full HD (1920 x 1080),612,55 ~ 197 mm,6,4 x USB 3.2 | 1 x USB Type-C 3.2 | 1 x HDMI 1.4,Không cảm ứng,IPS,4 ms (GTG),,16.7 triệu màu,300 cd/m2,1000:1,Có,Có,25.1 W,365 ~ 456 mm,,,,Phẳng,,,
171234,3641273000299,321586,73,Philips,Gập màn hình lên xuống,AMD FreeSync | 106% NTSC | Giảm ánh sáng xanh | 123% sRGB,23.8 inch,Full HD (1920 x 1080),540,43 ~ 183 mm,4,4 x USB 3.2 | 1 x USB Type-C 3.2 | 1 x HDMI 1.4,Không cảm ứng,IPS,4 ms (GTG),,16.7 triệu màu,300 cd/m2,1000:1,Có,Có,21.6 W,321 ~ 417 mm,,,,Phẳng,,,
171233,3641273000298,321585,73,Philips,Gập màn hình lên xuống,Giảm ánh sáng xanh,27 inch,Full HD (1920 x 1080),613,231,3,1 x HDMI 1.4 | 1 x VGA,Không cảm ứng,IPS,4 ms (GTG),,16.7 triệu màu,250 cd/m2,1300:1,Không có,Có,17.5 W,456,613,363,50,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171232,3641273000297,321584,73,Acer,Thay đổi được chiều cao | Gập màn hình lên xuống | Điều chỉnh được độ nghiêng của màn hình,AMD FreeSync | Sai lệch màu Delta E< 2 | NVIDIA G-SYNC,34 inch,2K+ (3440 x 1440),816,299,9,2 x HDMI 2.0 | 1 x USB Type-B | 1 x DisplayPort 1.4 | 4 x USB 3.0 | Audio line-out (mini-jack) | USB Type C,Không cảm ứng,IPS,1 ms (GTG),,1.07 tỷ màu,400 cd/m2,1000:1,Có,Có,65 W,570,,,,Cong,,,
