model_code,sku,productidweb,category_code,brand_id,brand,Sản xuất tại,Chất liệu thân vỏ,Tiện ích,Cao,Khối lượng máy,Loại máy,Công suất đầu ra,Số lượng,Dòng sản phẩm,Chất liệu ruột,Thương hiệu của,Tính năng an toàn,Tùy chỉnh nhiệt độ,Áp lực nước hoạt động,Thời gian sử dụng,Nhiệt độ làm nóng tối đa,Loại tấm thu nhiệt,Thời gian giữ nhiệt,Dài ống,Chất liệu khung viền,Chất liệu vòi sen,Chất liệu giá đỡ vòi sen,Vòi sen,Rộng,Dài,Dày,Lớp cách nhiệt,Bơm trợ lực,Dung lượng dung tích,giá gốc,giá khuyến mãi,khuyến mãi quà
164466,3050911000473,232177,41,193,Kangaroo,Việt Nam,,"Có màn hình hiển thị nhiệt độ | Điện trở Steatite chống bám cặn, làm nóng nhanh và chịu được nước cứng",29,11,Làm nóng gián tiếp,2500W,Không,2020,Thép tráng men kim cương nhân tạo,Việt Nam,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX4 | Hệ thống chống bỏng thông minh,Nhiều mức độ,Tối đa 0.8 Mpa,Khoảng 25 phút,Khoảng 75°C,Không,Không,Không,Không,Không,Không,Không kèm theo (cần mua thêm vòi chia nóng lạnh),69,,31,Lớp cách nhiệt mật độ cao PU giúp giữ nóng nước lâu,Không có bơm trợ lực,22 lít (khoảng 3 người sử dụng),,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164463,3050911000470,230037,41,353,Atlantic,Thái Lan,,Có màn hình hiển thị nhiệt độ | Công nghệ chống ăn mòn O'Pro | Tích hợp van xả cặn | Điều khiển và hiển thị chính xác nhiệt độ,31,11,Làm nóng gián tiếp,2500W,Không,2020,Tráng men kim cương,Pháp,Cầu dao chống rò điện ELCB | Cảm biến tự ngắt khi quá nhiệt Thermostat | Vỏ chống thấm nước IP24,Nhiều mức độ,Tối đa 0.8 Mpa,Khoảng 20 phút,Khoảng 75°C,Không,Không,Không,Không,Không,Không,Không,60,,34,Lớp Polyurethane giúp giữ nhiệt lâu,Không có bơm trợ lực,20 lít (khoảng 3 người sử dụng),,,"1 đổi 1 trong 1 năm nếu sản phẩm lỗi kỹ thuật (Liên hệ Hãng kiểm tra lỗi và đổi) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164462,3050911000469,229576,41,351,Ariston,Việt Nam,,"Thanh nhiệt bằng đồng làm nóng nhanh, bền bỉ | Chức năng khuyến cáo sử dụng nhiệt độ an toàn | Tích hợp van xả cặn | Công nghệ Flexomix tăng lượng nước đầu vào | Đèn báo đang đun nóng",28,14,Làm nóng gián tiếp,2500W,Không,2019,Tráng men Titan,Italia,"Hệ thống an toàn đồng bộ tích hợp ELCB chống giật | Vỏ chống thấm nước IPX1 | Hệ thống chống giật, chống bỏng TSS | Van áp suất",Nhiều mức độ,Tối đa 0.8 Mpa,Khoảng 20 phút,Khoảng 80°C,Không,Không,Không,Không,Không,Không,Không,71,Không,31,Lớp cách nhiệt mật độ cao HDI giữ nóng lâu,Không có bơm trợ lực,20 lít (khoảng 3 người sử dụng),3290000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164456,3050911000459,227972,41,351,Ariston,Việt Nam,,Mạch điện PCB bảo vệ an toàn | Núm vặn điều chỉnh vô cấp | Van cấp nước có chức năng lọc | Tương thích điện từ EMC | Làm nóng nhanh chóng,38,2,Làm nóng trực tiếp,4500W,Không,2020,Không,Italia,"Cầu dao chống rò điện ELCB | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | Hệ thống chống giật, chống bỏng TSS",Nhiều mức độ,Tối thiểu 30 kPa - Tối đa 380 kPa,Nóng liền,Khoảng 55°C,Không,Không,Không,Không,Nhựa cao cấp,Nhựa cao cấp,Có kèm theo vòi sen 3 chế độ phun,23,,8,Không,Không có,Không có bình chứa,3190000,3190000,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164455,3050911000458,227971,41,351,Ariston,Việt Nam,,Mạch điện PCB bảo vệ an toàn | Núm vặn điều chỉnh vô cấp | Tự động kiểm tra rò điện | Tương thích điện từ EMC | Bơm trợ lực vận hành siêu êm | Làm nóng nhanh chóng | Van cấp nước tích hợp 3 trong 1 (Khoá - Lọc - Mở),38,2,Làm nóng trực tiếp,4500W,Không,2020,Không,Italia,"Hệ thống an toàn đồng bộ tích hợp ELCB chống giật | Bộ ổn định nhiệt kép | Hệ thống chống bỏng thông minh | Vỏ chống thấm nước IP25 | Hệ thống chống giật, chống bỏng TSS",Nhiều mức độ,Tối thiểu 20 kPa - Tối đa 380 kPa,Nóng liền,Khoảng 55°C,Không,Không,Không,Không,Nhựa cao cấp,Nhựa cao cấp,Có kèm theo vòi sen 3 chế độ phun,23,,6,Không,Có,Không có bình chứa,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164451,3050911000456,227383,41,315,Electrolux,Malaysia,,Hệ thống điều chỉnh lưu lượng nước | Van cấp nước tích hợp 3 trong 1,40,1,Làm nóng trực tiếp,4500W,Không,2019,Không,Thụy Điển,Cầu dao chống rò điện ELCB | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | Mạch tự ngắt cả dây nóng và nguội khi gặp sự cố,Nhiều mức độ,Tối thiểu 0.1 Bar - Tối đa 6.0 Bar,Nóng liền,Khoảng 55°C,Không,Không,Không,Không,Nhựa cao cấp,Thép không gỉ + Nhựa cao cấp,Có kèm theo vòi sen 5 chế độ phun,22,,9,Không,Không có,Không có bình chứa,2790000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164450,3050911000426,227362,41,353,Atlantic,Thái Lan,,Có màn hình hiển thị nhiệt độ,34,16,Làm nóng gián tiếp,2500W,Không,2020,Tráng men kim cương,Pháp,Chống đun khô | Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IP24,Nhiều mức độ,Tối đa 0.8 Mpa,khoảng 35 phút,Khoảng 75°C,Không,Không,Không,Không,Không,Không,Không,79,,30,Foam cách nhiệt chất lượng cao,Không có bơm trợ lực,30 lít (khoảng 3-5 người sử dụng),,,"1 đổi 1 trong 1 năm nếu sản phẩm lỗi kỹ thuật (Liên hệ Hãng kiểm tra lỗi và đổi) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164449,3050911000425,227278,41,353,Atlantic,Thái Lan,,Giữ ấm lâu | Có màn hình hiển thị nhiệt độ | Thanh nhiệt bằng sứ ceramic,33,13,Làm nóng gián tiếp,2500W,Không,2020,Tráng men kim cương,Pháp,Chống đun khô | Cầu dao chống rò điện ELCB | Cảm biến tự ngắt khi quá nhiệt Thermostat | Vỏ chống thấm nước IP24,Nhiều mức độ,Tối đa 0.8 Mpa,Khoảng 25 phút,Khoảng 75°C,Không,Không,Không,Không,Không,Không,Không,59,,30,Foam cách nhiệt chất lượng cao,Không có bơm trợ lực,20 lít (khoảng 3 người sử dụng),,,"1 đổi 1 trong 1 năm nếu sản phẩm lỗi kỹ thuật (Liên hệ Hãng kiểm tra lỗi và đổi) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164448,3050911000421,227275,41,349,Centon,Malaysia,,Tương thích điện từ EMC | Van khóa có tính năng lọc cặn bẩn | Công nghệ Inverter tiết kiệm điện,48,4,Làm nóng trực tiếp,4500W,Không,2020,Không,Malaysia,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IP25 | Chống bỏng tự ngắt nhiệt khi quá 55 độ C,Nhiều mức độ,Tối thiểu 20 kPa - Tối đa 380 kPa,Nóng liền,Khoảng 55°C,Không,Không,Không,Không,Nhựa ABS cao cấp,Nhựa ABS cao cấp,Có kèm theo vòi sen 5 chế độ phun,24,,11,Foam cách nhiệt chất lượng cao,Có,Không có bình chứa,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164447,3050911000454,227138,41,357,Rossi,Việt Nam,,Có màn hình hiển thị nhiệt độ | Tráng men nano bạc kháng khuẩn | Đèn báo nước nóng sẵn sàng,41,12,Làm nóng gián tiếp,2500W,Không,2018,Lõi thép tráng men,Việt Nam,Chống đun khô | Chống giật kép | Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1,Nhiều mức độ,Tối đa 0.8 Mpa,Khoảng 20 phút,Khoảng 78°C,Không,Không,Không,Không,Không,Không,Không,41,,36,Lớp Polyurethane giúp giữ nhiệt lâu,Không có bơm trợ lực,20 lít (khoảng 3 người sử dụng),,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164446,3050911000453,227136,41,357,Rossi,Việt Nam,,Có màn hình hiển thị nhiệt độ | Đèn báo nước nóng sẵn sàng,30,13,Làm nóng gián tiếp,2500W,Không,2018,Thép tráng men kim cương nhân tạo,Việt Nam,Chống đun khô | Chống giật kép | Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Công nghệ Nano bạc kháng khuẩn | Bộ ổn định nhiệt,Nhiều mức độ,Tối đa 0.8 Mpa,Khoảng 20 phút,Khoảng 78°C,Không,Không,Không,Không,Không,Không,Không,65,,30,Lớp Polyurethane giúp giữ nhiệt lâu,Không có bơm trợ lực,20 lít (khoảng 3 người sử dụng),,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164444,3050911000413,225854,41,185,Beko,Malaysia,,Hệ thống điều chỉnh lưu lượng nước | Núm xoay điều chỉnh nhiệt độ | Núm vặn điều chỉnh vô cấp | Tương thích điện từ EMC | Bơm trợ lực vận hành siêu êm,34,3,Làm nóng trực tiếp,3500W,Không,2020,Không,Thổ Nhĩ Kỳ,Cầu dao chống rò điện ELCB | Cảm biến nhiệt tự động ngắt điện khi nhiệt độ quá cao | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | Cảm biến lưu lượng nước,Nhiều mức độ,Tối thiểu 0.1 Bar - Tối đa 6.0 Bar,Nóng liền,Khoảng 55°C,Không,Không,Không,Không,Nhựa cao cấp,Nhựa cao cấp,Có kèm theo vòi sen 5 chế độ phun,21,,10,Không,Có,Không có bình chứa,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164443,3050911000427,225713,41,315,Electrolux,Malaysia,,Hệ thống điều chỉnh lưu lượng nước | Van cấp nước tích hợp 3 trong 1,40,2,Làm nóng trực tiếp,4500W,Không,2019,Không,Thụy Điển,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IP25 | Chống bỏng tự ngắt nhiệt khi quá 55 độ C | Cảm biến lưu lượng nước,Nhiều mức độ,Tối thiểu 0.1 Bar - Tối đa 6.0 Bar,Nóng liền,Khoảng 55°C,Không,Không,Không,Không,Nhựa cao cấp,Thép không gỉ + Nhựa cao cấp,Có kèm theo vòi sen 5 chế độ phun,22,,9,Không,Có,Không có bình chứa,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164440,3050911000415,225335,41,185,Beko,Malaysia,,Hệ thống điều chỉnh lưu lượng nước | Tương thích điện từ EMC,34,2,Làm nóng trực tiếp,4500W,Không,2020,Không,Thổ Nhĩ Kỳ,Cầu dao chống rò điện ELCB | Cảm biến nhiệt tự động ngắt điện khi nhiệt độ quá cao | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | Cảm biến lưu lượng nước,Nhiều mức độ,Tối thiểu 0.1 Bar - Tối đa 6.0 Bar,Nóng liền,Khoảng 55°C,Không,Không,Không,Không,Nhựa cao cấp,Nhựa cao cấp,Có kèm theo vòi sen 5 chế độ phun,21,,10,Không,Không có,Không có bình chứa,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164439,3050911000414,225334,41,185,Beko,Malaysia,,Hệ thống điều chỉnh lưu lượng nước | Tương thích điện từ EMC | Bơm trợ lực vận hành siêu êm,34,3,Làm nóng trực tiếp,4500W,Không,2020,Không,Thổ Nhĩ Kỳ,Cầu dao chống rò điện ELCB | Cảm biến nhiệt tự động ngắt điện khi nhiệt độ quá cao | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | Cảm biến lưu lượng nước,Nhiều mức độ,Tối thiểu 0.1 Bar - Tối đa 6.0 Bar,Nóng liền,Khoảng 55°C,Không,Không,Không,Không,Nhựa cao cấp,Nhựa cao cấp,Có kèm theo vòi sen 5 chế độ phun,21,,10,Không,Có,Không có bình chứa,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164438,3050911000416,225333,41,185,Beko,Malaysia,,Hệ thống điều chỉnh lưu lượng nước | Tương thích điện từ EMC | Bơm trợ lực vận hành siêu êm,36,1,Làm nóng trực tiếp,4500W,Không,2020,Không,Thổ Nhĩ Kỳ,Cầu dao chống rò điện ELCB | Cảm biến nhiệt tự động ngắt điện khi nhiệt độ quá cao | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | Cảm biến lưu lượng nước,Nhiều mức độ,Tối thiểu 0.1 Bar - Tối đa 6.0 Bar,Nóng liền,Khoảng 55°C,Không,Không,Không,Không,Nhựa cao cấp,Nhựa cao cấp,Có kèm theo vòi sen tay 3 chế độ phun và 1 vòi sen mưa,24,,6,Không,Có,Không có bình chứa,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164436,3050911000409,225330,41,7,Panasonic,Malaysia,,Van cấp nước có chức năng lọc | Tương thích điện từ EMC | Bơm trợ lực vận hành siêu êm,38,1,Làm nóng trực tiếp,4500W,Không,2018,Không,Nhật Bản,Cầu dao chống rò điện ELCB | Cảm biến nhiệt tự động ngắt điện khi nhiệt độ quá cao | Vỏ chống thấm nước IP25,3 mức Thấp - Trung bình - Cao,Tối thiểu 0.05 Bar - Tối đa 3.8 Bar,Nóng liền,Khoảng 51°C,Không,Không,Không,Không,Nhựa,Nhựa,Có kèm theo vòi sen,19,,11,Không,Có,Không có bình chứa,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164435,3050911000408,225327,41,7,Panasonic,Malaysia,,Van cấp nước có chức năng lọc | Tương thích điện từ EMC,38,2,Làm nóng trực tiếp,4500W,Không,2018,Không,Nhật Bản,9 tính năng an toàn điện (xem chi tiết trong bài viết),3 mức Thấp - Trung bình - Cao,Tối thiểu 0.1 Bar - Tối đa 3.8 Bar,Nóng liền,Khoảng 51°C,Không,Không,Không,Không,Nhựa,Nhựa,Có kèm theo vòi sen 1 chế độ phun,19,,11,Không,Không có,Không có bình chứa,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164434,3050911000410,225325,41,7,Panasonic,Malaysia,,Vòi sen tích hợp Ag+ kháng khuẩn | Tương thích điện từ EMC | Bơm trợ lực vận hành siêu êm,39,2,Làm nóng trực tiếp,4500W,Không,2018,Không,Nhật Bản,9 tính năng an toàn điện (xem chi tiết trong bài viết),Nhiều mức độ,Tối thiểu 0.05 Bar - Tối đa 3.8 Bar,Nóng liền,Khoảng 51°C,Không,Không,Không,Không,Nhựa,Nhựa,Có kèm theo vòi sen 3 chế độ phun,21,,10,Không,Có,Không có bình chứa,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164433,3050911000412,225323,41,348,Ferroli,Việt Nam,,Bơm trợ lực vận hành siêu êm,35,3,Làm nóng trực tiếp,4500W,Không,2019,Không,Italia,Chống bỏng tự ngắt nhiệt khi quá 50 độ C | Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX4 | Cảm biến lưu lượng nước,Nhiều mức độ,Không,Nóng liền,Khoảng 50°C,Không,Không,Không,Không,Nhựa cao cấp,Nhựa mạ crom,Có kèm theo vòi sen 3 chế độ phun,24,Không,7,Foam cách nhiệt chất lượng cao,Có,Không có bình chứa,3590000,3120000,"Bùng nổ hè 2026 cùng Ferroli: 100% có quà. Cơ hội trúng iPhone 17 Pro Max cực đã . Xem chi tiết | Tặng 1 CB Panasonic 30A. Trị giá: 50.000đ Giảm giá 50,000đ | Tặng 1 dây cấp nước hoặc Giảm giá 20,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164432,3050911000422,225163,41,349,Centon,Malaysia,,Tương thích điện từ EMC | Van khóa có tính năng lọc cặn bẩn,46,2,Làm nóng trực tiếp,4500W,Không,2020,Không,Malaysia,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IP25 | Chống bỏng tự ngắt nhiệt khi quá 55 độ C,Nhiều mức độ,Tối thiểu 20 kPa - Tối đa 380 kPa,Nóng liền,Khoảng 55°C,Không,Không,Không,Không,Nhựa ABS cao cấp,Nhựa cao cấp,Có kèm theo vòi sen,24,,11,Foam cách nhiệt chất lượng cao,Không có,Không có bình chứa,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
